ax,ay,az,gx,gy,gz
0.048584,-0.972412,0.007568,-1.847328,1.625954,-2.992366
0.008545,-0.966553,-0.001465,-10.786260,-0.312977,-0.450382
0.050537,-1.035400,0.026367,-8.267176,0.816794,0.335878
0.036377,-1.023193,0.025146,2.198473,3.503817,-1.465649
0.004150,-0.952393,-0.007080,0.045802,0.145038,-0.534351
0.025879,-0.955566,-0.004395,-9.770992,-0.671756,1.007634
0.032227,-0.994629,0.019775,-10.038168,1.167939,0.625954
0.047607,-1.004883,0.006104,-4.427481,2.190840,-1.671756
0.029297,-0.982178,-0.020752,-6.427481,0.763359,-1.641221
0.025879,-0.991455,0.009521,-8.923664,-0.137405,-0.496183
0.038574,-1.001465,0.009033,-4.488550,-0.702290,-0.885496
0.036377,-0.983887,0.007568,-2.946565,1.419847,-0.770992
0.022461,-0.974609,-0.009521,-5.129771,1.778626,-0.847328
0.018555,-0.975098,-0.012207,-7.885496,0.114504,-0.450382
0.038574,-1.004150,0.000244,-7.053435,1.335878,-0.732824
0.038330,-1.013184,0.009521,-2.480916,1.770992,-0.732824
0.024414,-0.977295,-0.015381,-3.396947,0.007634,-0.320611
0.022461,-0.979004,-0.011230,-7.290076,0.167939,0.587786
0.032227,-0.992920,0.005127,-7.541985,-0.427481,0.473282
0.037598,-1.012451,0.004639,-2.931298,1.709924,-1.022901
0.022949,-0.979004,-0.006836,-3.335878,1.251908,-0.274809
0.017578,-0.954590,-0.012451,-8.900764,-1.030534,1.511450
0.036377,-0.963135,0.004883,-10.977099,-0.763359,-0.068702
0.048828,-1.009277,0.009766,-7.351145,1.312977,-1.702290
0.039795,-1.014404,0.011475,-0.778626,2.954198,-3.068702
0.014404,-0.966797,-0.014160,-1.564885,0.091603,-1.977099
0.027100,-0.968506,-0.016846,-9.656488,-0.007634,0.190840
0.016357,-0.997803,-0.002686,-10.251908,-0.091603,-0.099237
0.035400,-1.020508,0.007080,-3.007634,-0.229008,-0.793893
0.039551,-0.978760,-0.000732,-0.877863,-0.076336,-1.221374
0.037354,-0.962646,-0.009521,-5.923664,0.931298,-2.320611
0.033447,-0.992432,-0.006836,-10.740458,1.290076,-0.122137
0.027832,-1.017822,-0.011230,-6.038168,0.671756,-0.167939
0.038086,-0.994629,-0.009766,-0.854962,0.519084,0.038168
0.014160,-0.951172,-0.024902,-3.847328,-1.122137,-0.145038
0.042480,-0.973145,-0.012207,-8.221375,-2.595420,-0.221374
0.050781,-0.988770,0.002197,-6.488550,0.763359,-1.190840
0.044678,-0.990723,-0.012939,-3.099237,1.801527,-2.053435
0.029297,-0.978027,-0.030518,-5.381680,-0.854962,-0.862595
0.026123,-1.001221,-0.003662,-6.809160,-0.946565,0.343511
0.031250,-0.989014,0.004883,-3.091603,-1.977099,-0.175573
0.076904,-1.000244,0.002441,-0.786260,1.946565,-2.786260
0.038818,-0.994141,-0.002441,-3.244275,3.152672,-1.488550
0.043457,-1.000000,-0.010498,-8.694656,0.229008,1.557252
0.052246,-1.012939,-0.011963,-7.534351,1.503817,0.641221
0.043701,-1.004395,0.011230,-3.503817,1.145038,0.839695
0.052490,-0.977051,-0.010742,-1.786260,0.977099,-0.847328
0.047852,-0.962158,-0.010254,-5.709924,0.580153,0.099237
0.056152,-0.979004,0.003418,-6.198473,2.885496,-0.305344
0.022217,-0.976563,-0.017334,-5.412214,2.664122,-0.908397
0.033936,-0.973877,-0.020752,-6.862596,0.458015,-0.038168
0.044434,-0.982910,-0.004883,-6.580153,0.870229,-0.030534
0.045898,-0.996582,-0.006348,-3.732824,0.984733,-1.122137
0.047363,-0.998535,-0.001709,-2.274809,1.541985,-0.992366
0.024414,-0.977295,-0.012695,-4.519084,0.038168,0.458015
0.044189,-0.982422,-0.008301,-6.343512,-0.770992,0.625954
0.047607,-1.001953,0.002441,-3.427481,1.740458,-0.343511
0.030762,-0.998291,-0.000732,-1.793893,2.053435,-0.022901
0.040527,-1.002686,-0.008301,-1.633588,0.175573,1.801527
0.038574,-1.001221,0.008301,1.526718,-0.106870,2.961832
-0.001953,-0.989502,0.019043,6.809160,-5.305344,7.145038
0.076660,-1.019531,0.030029,14.923664,-5.473282,6.290076
0.093994,-1.019043,0.066406,26.137405,2.045802,-1.358779
0.060791,-1.063477,0.130859,41.129772,6.221374,-3.992366
0.092529,-1.122314,0.154785,74.366409,12.984733,-5.480916
0.020020,-1.007568,0.145752,99.839691,10.572519,-13.022901
0.047852,-0.916992,0.162109,106.564890,4.061069,-11.938931
0.104736,-0.968262,0.270508,108.832060,13.282443,-13.633588
0.071777,-1.011230,0.360840,130.603060,28.450382,-14.648855
0.021240,-1.013672,0.363281,152.549620,31.022902,-11.732824
-0.065430,-0.963379,0.406006,166.404590,15.534351,3.938931
0.044678,-0.937500,0.485596,183.152660,2.175573,6.358778
0.064697,-0.902100,0.530518,192.251910,11.572519,3.312977
0.012207,-0.873291,0.624023,195.068700,12.694656,-0.435115
0.033447,-0.857910,0.683350,202.771000,4.778626,0.328244
0.109863,-0.746826,0.805908,216.312970,8.442748,2.526718
